_id,contributors,coordinates,created_at,entities.hashtags,entities.symbols,entities.urls,entities.user_mentions,favorite_count,favorited,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,metadata.iso_language_code,metadata.result_type,place,possibly_sensitive,quoted_status.contributors,quoted_status.coordinates,quoted_status.created_at,quoted_status.entities.hashtags,quoted_status.entities.media,quoted_status.entities.symbols,quoted_status.entities.urls,quoted_status.entities.user_mentions,quoted_status.extended_entities.media,quoted_status.favorite_count,quoted_status.favorited,quoted_status.geo,quoted_status.id,quoted_status.id_str,quoted_status.in_reply_to_screen_name,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.is_quote_status,quoted_status.lang,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.place,quoted_status.possibly_sensitive,quoted_status.retweet_count,quoted_status.retweeted,quoted_status.source,quoted_status.text,quoted_status.truncated,quoted_status.user.contributors_enabled,quoted_status.user.created_at,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.description,quoted_status.user.entities.description.urls,quoted_status.user.entities.url.urls,quoted_status.user.favourites_count,quoted_status.user.follow_request_sent,quoted_status.user.followers_count,quoted_status.user.following,quoted_status.user.friends_count,quoted_status.user.geo_enabled,quoted_status.user.has_extended_profile,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.is_translation_enabled,quoted_status.user.is_translator,quoted_status.user.lang,quoted_status.user.listed_count,quoted_status.user.location,quoted_status.user.name,quoted_status.user.notifications,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_banner_url,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.protected,quoted_status.user.screen_name,quoted_status.user.statuses_count,quoted_status.user.time_zone,quoted_status.user.translator_type,quoted_status.user.url,quoted_status.user.utc_offset,quoted_status.user.verified,quoted_status.user.withheld_in_countries,quoted_status_id,quoted_status_id_str,retweet_count,retweeted,source,text,truncated,user.contributors_enabled,user.created_at,user.default_profile,user.default_profile_image,user.description,user.entities.description.urls,user.entities.url.urls,user.favourites_count,user.follow_request_sent,user.followers_count,user.following,user.friends_count,user.geo_enabled,user.has_extended_profile,user.id,user.id_str,user.is_translation_enabled,user.is_translator,user.lang,user.listed_count,user.location,user.name,user.notifications,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_banner_url,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.protected,user.screen_name,user.statuses_count,user.time_zone,user.translator_type,user.url,user.utc_offset,user.verified,user.withheld_in_countries
61edc73c49911a9db98ee1ba,null,null,Fri Jan 21 16:39:02 +0000 2022,[],[],"[{""url"":""https://t.co/UzCgVH4Uro"",""expanded_url"":""https://twitter.com/i/web/status/1484566217318965256"",""display_url"":""twitter.com/i/web/status/1…"",""indices"":[117,140]}]","[{""screen_name"":""Timcast"",""name"":""Tim Pool"",""id"":27000730,""id_str"":""27000730"",""indices"":[0,8]}]",3,false,null,1484566217318965256,1484566217318965256,Timcast,1484549390094278658,1484549390094278658,27000730,27000730,false,en,en,recent,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Timcast The people who don't understand that Tim wants assault charges but disagrees with the concept that charges… https://t.co/UzCgVH4Uro",true,false,Sun Dec 18 04:52:50 +0000 2016,true,false,"I'm only here to advertise myself: 

Youtube: JarotDaCarot
Twitch: JarotDaCarot
Instagram: JarotDaCarot
TikTok: JarotDaCarot
https://t.co/3pfOux03yE","[{""url"":""https://t.co/3pfOux03yE"",""expanded_url"":""http://rumble.com/c/c-1254732"",""display_url"":""rumble.com/c/c-1254732"",""indices"":[125,148]}]","[{""url"":""https://t.co/AwdbYwmuN2"",""expanded_url"":""https://www.youtube.com/channel/UCynZbedmoAS3v-7r4x7p_BA"",""display_url"":""youtube.com/channel/UCynZb…"",""indices"":[0,23]}]",831,false,15,false,47,false,true,810347063070310401,810347063070310401,false,false,null,0,United States,Jarrett Dancer (JarotDaCarot),false,F5F8FA,null,null,false,https://pbs.twimg.com/profile_banners/810347063070310401/1624854394,http://pbs.twimg.com/profile_images/1484371459594022914/4ixLd82K_normal.png,https://pbs.twimg.com/profile_images/1484371459594022914/4ixLd82K_normal.png,1DA1F2,C0DEED,DDEEF6,333333,true,false,JarotDaCarot,576,null,none,https://t.co/AwdbYwmuN2,null,false,[]
61edc73c49911a9db98ee1bb,null,null,Fri Jan 21 16:24:43 +0000 2022,[],[],"[{""url"":""https://t.co/00P5vEDA6G"",""expanded_url"":""https://twitter.com/i/web/status/1484562614713782281"",""display_url"":""twitter.com/i/web/status/1…"",""indices"":[117,140]}]",[],0,false,null,1484562614713782281,1484562614713782281,null,null,null,null,null,false,en,en,recent,null,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",Fremont native Michelle Go’s death hasn’t been labeled a hate crime but it adds to the fear that Asian Americans fe… https://t.co/00P5vEDA6G,true,false,Sun Sep 22 13:28:13 +0000 2013,false,false,#Todayheadline is an online #news which aims to provide #latest #trendynews and #updates around the #world #sport #politics #health #business #tech,[],"[{""url"":""https://t.co/lfh7sT6NSP"",""expanded_url"":""http://www.todayheadline.co"",""display_url"":""todayheadline.co"",""indices"":[0,23]}]",214,false,715,false,233,false,false,1893719730,1893719730,false,false,null,5,United States,todayheadline,false,0099B9,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,false,https://pbs.twimg.com/profile_banners/1893719730/1564890280,http://pbs.twimg.com/profile_images/1157504136520392704/b-HEpyeW_normal.jpg,https://pbs.twimg.com/profile_images/1157504136520392704/b-HEpyeW_normal.jpg,0099B9,5ED4DC,95E8EC,3C3940,true,false,TodayHeadline42,307529,null,none,https://t.co/lfh7sT6NSP,null,false,[]
61edc73c49911a9db98ee1bc,null,null,Fri Jan 21 16:22:08 +0000 2022,[],[],"[{""url"":""https://t.co/c7qExY8wWt"",""expanded_url"":""https://twitter.com/i/web/status/1484561964038766593"",""display_url"":""twitter.com/i/web/status/1…"",""indices"":[117,140]}]",[],10,false,null,1484561964038766593,1484561964038766593,null,null,null,null,null,false,en,en,recent,null,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",“Chihuahua Committee for Sexual Diversity director Karen Arvizo told The Daily Mail that three children were left o… https://t.co/c7qExY8wWt,true,false,Mon Jan 01 00:01:22 +0000 2018,true,false,Chromosome Crusader ⚔️⚔️ No Pimps No Nazis. Aligned w radfeminism & libsocialism. @redfemblack,[],"[{""url"":""https://t.co/3NRk2MMqaB"",""expanded_url"":""https://radfemblack.wordpress.com/"",""display_url"":""radfemblack.wordpress.com"",""indices"":[0,23]}]",120523,false,12814,false,7812,true,true,947618715448770562,947618715448770562,false,false,null,72,United States,Radfem Black,false,F5F8FA,null,null,false,https://pbs.twimg.com/profile_banners/947618715448770562/1642644601,http://pbs.twimg.com/profile_images/1484007455709409282/8Eep8inM_normal.jpg,https://pbs.twimg.com/profile_images/1484007455709409282/8Eep8inM_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,true,false,RadfemBlack,53995,null,none,https://t.co/3NRk2MMqaB,null,false,[]
61edc73c49911a9db98ee1bd,null,null,Fri Jan 21 16:22:00 +0000 2022,[],[],"[{""url"":""https://t.co/0qFuQS2QF4"",""expanded_url"":""https://twitter.com/i/web/status/1484561928819195908"",""display_url"":""twitter.com/i/web/status/1…"",""indices"":[109,132]}]","[{""screen_name"":""RepHankJohnson"",""name"":""Rep. Hank Johnson"",""id"":24745957,""id_str"":""24745957"",""indices"":[0,15]},{""screen_name"":""WHCOVIDResponse"",""name"":""White House COVID-19 Response Team"",""id"":1352064843432472600,""id_str"":""1352064843432472578"",""indices"":[16,32]},{""screen_name"":""AtlantaJwJ"",""name"":""ATL #JobswithJustice"",""id"":497530684,""id_str"":""497530684"",""indices"":[33,44]},{""screen_name"":""HouseDPCC"",""name"":""House DPCC"",""id"":3027286779,""id_str"":""3027286779"",""indices"":[45,55]},{""screen_name"":""HouseDemocrats"",""name"":""House Democrats"",""id"":43963249,""id_str"":""43963249"",""indices"":[56,71]},{""screen_name"":""NatUrbanLeague"",""name"":""Nat'l Urban League"",""id"":21308157,""id_str"":""21308157"",""indices"":[72,87]},{""screen_name"":""HealthCareGov"",""name"":""HealthCare.gov"",""id"":86697288,""id_str"":""86697288"",""indices"":[88,102]},{""screen_name"":""WHO"",""name"":""World Health Organization (WHO)"",""id"":14499829,""id_str"":""14499829"",""indices"":[103,107]}]",1,false,null,1484561928819195908,1484561928819195908,RepHankJohnson,1484261045476765700,1484261045476765700,24745957,24745957,false,en,en,recent,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@RepHankJohnson @WHCOVIDResponse @AtlantaJwJ @HouseDPCC @HouseDemocrats @NatUrbanLeague @HealthCareGov @WHO… https://t.co/0qFuQS2QF4,true,false,Fri Aug 30 23:24:52 +0000 2013,true,false,I have a PhD in Common Sense. Personal responsibility comes before governmental involvement in everything.,[],,51,false,16,false,20,false,false,1714012231,1714012231,false,false,null,1,Earth,Van Thomas,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,https://pbs.twimg.com/profile_banners/1714012231/1514903087,http://pbs.twimg.com/profile_images/948198266843291649/NtW-qjVw_normal.jpg,https://pbs.twimg.com/profile_images/948198266843291649/NtW-qjVw_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,true,false,VanThomas6,100,null,none,null,null,false,[]
61edc73c49911a9db98ee1be,null,null,Fri Jan 21 16:21:34 +0000 2022,[],[],"[{""url"":""https://t.co/bhb22iBjSb"",""expanded_url"":""https://twitter.com/i/web/status/1484561822468427779"",""display_url"":""twitter.com/i/web/status/1…"",""indices"":[116,139]}]",[],6,false,null,1484561822468427779,1484561822468427779,null,null,null,null,null,false,en,en,recent,null,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","“The bodies of two women from Texas were found tortured, shot, dismembered and dumped by the side of a road during… https://t.co/bhb22iBjSb",true,false,Mon Jan 01 00:01:22 +0000 2018,true,false,Chromosome Crusader ⚔️⚔️ No Pimps No Nazis. Aligned w radfeminism & libsocialism. @redfemblack,[],"[{""url"":""https://t.co/3NRk2MMqaB"",""expanded_url"":""https://radfemblack.wordpress.com/"",""display_url"":""radfemblack.wordpress.com"",""indices"":[0,23]}]",120523,false,12814,false,7812,true,true,947618715448770562,947618715448770562,false,false,null,72,United States,Radfem Black,false,F5F8FA,null,null,false,https://pbs.twimg.com/profile_banners/947618715448770562/1642644601,http://pbs.twimg.com/profile_images/1484007455709409282/8Eep8inM_normal.jpg,https://pbs.twimg.com/profile_images/1484007455709409282/8Eep8inM_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,true,false,RadfemBlack,53995,null,none,https://t.co/3NRk2MMqaB,null,false,[]
61edc73c49911a9db98ee1bf,null,null,Fri Jan 21 16:21:20 +0000 2022,[],[],"[{""url"":""https://t.co/3q6dYzemex"",""expanded_url"":""https://www.independent.co.uk/news/world/americas/crime/texas-hate-crime-mexico-femicide-b1996739.html"",""display_url"":""independent.co.uk/news/world/ame…"",""indices"":[117,140]}]",[],4,false,null,1484561762527682567,1484561762527682567,null,null,null,null,null,false,en,en,recent,null,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mexico murder: Female couple shot and dismembered | The Independent
-
? “Female couple”? Why can’t they say lesbian  https://t.co/3q6dYzemex",false,false,Mon Jan 01 00:01:22 +0000 2018,true,false,Chromosome Crusader ⚔️⚔️ No Pimps No Nazis. Aligned w radfeminism & libsocialism. @redfemblack,[],"[{""url"":""https://t.co/3NRk2MMqaB"",""expanded_url"":""https://radfemblack.wordpress.com/"",""display_url"":""radfemblack.wordpress.com"",""indices"":[0,23]}]",120523,false,12814,false,7812,true,true,947618715448770562,947618715448770562,false,false,null,72,United States,Radfem Black,false,F5F8FA,null,null,false,https://pbs.twimg.com/profile_banners/947618715448770562/1642644601,http://pbs.twimg.com/profile_images/1484007455709409282/8Eep8inM_normal.jpg,https://pbs.twimg.com/profile_images/1484007455709409282/8Eep8inM_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,true,false,RadfemBlack,53995,null,none,https://t.co/3NRk2MMqaB,null,false,[]
61edc73c49911a9db98ee1c0,null,null,Fri Jan 21 16:20:56 +0000 2022,[],[],"[{""url"":""https://t.co/3q6dYzemex"",""expanded_url"":""https://www.independent.co.uk/news/world/americas/crime/texas-hate-crime-mexico-femicide-b1996739.html"",""display_url"":""independent.co.uk/news/world/ame…"",""indices"":[68,91]}]",[],4,false,null,1484561661868621829,1484561661868621829,null,null,null,null,null,false,en,en,recent,null,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mexico murder: Female couple shot and dismembered | The Independent https://t.co/3q6dYzemex,false,false,Mon Jan 01 00:01:22 +0000 2018,true,false,Chromosome Crusader ⚔️⚔️ No Pimps No Nazis. Aligned w radfeminism & libsocialism. @redfemblack,[],"[{""url"":""https://t.co/3NRk2MMqaB"",""expanded_url"":""https://radfemblack.wordpress.com/"",""display_url"":""radfemblack.wordpress.com"",""indices"":[0,23]}]",120523,false,12814,false,7812,true,true,947618715448770562,947618715448770562,false,false,null,72,United States,Radfem Black,false,F5F8FA,null,null,false,https://pbs.twimg.com/profile_banners/947618715448770562/1642644601,http://pbs.twimg.com/profile_images/1484007455709409282/8Eep8inM_normal.jpg,https://pbs.twimg.com/profile_images/1484007455709409282/8Eep8inM_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,true,false,RadfemBlack,53995,null,none,https://t.co/3NRk2MMqaB,null,false,[]
61edc73c49911a9db98ee1c1,null,null,Fri Jan 21 16:08:06 +0000 2022,[],[],[],"[{""screen_name"":""4_the_babies"",""name"":""kim 💉💉💉"",""id"":2200188788,""id_str"":""2200188788"",""indices"":[0,13]}]",2,false,null,1484558432128552965,1484558432128552965,4_the_babies,1484536534195789831,1484536534195789831,2200188788,2200188788,false,en,en,recent,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@4_the_babies Any reasonable person would see it as a joke.
Nah, a reasonable person should see it as a hate crime.",false,false,Wed Mar 03 19:18:28 +0000 2021,true,false,"I sat below tall trees, humming with the bees, harmony inspires our heart's desires.
#StrongerTogether #Resistance #FBR",[],,37783,false,1267,false,1143,false,true,1367192569600376836,1367192569600376836,false,false,null,3,America ,DB Richard 💉💉💉,false,F5F8FA,null,null,false,https://pbs.twimg.com/profile_banners/1367192569600376836/1629428007,http://pbs.twimg.com/profile_images/1464583124323471363/rv_VsVua_normal.jpg,https://pbs.twimg.com/profile_images/1464583124323471363/rv_VsVua_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,true,false,DBRichard3,31914,null,none,null,null,false,[]
61edc73c49911a9db98ee1c2,null,null,Fri Jan 21 16:03:10 +0000 2022,[],[],"[{""url"":""https://t.co/IHEnkaJC1x"",""expanded_url"":""https://www.cnn.com/2022/01/20/us/asian-americans-attacks-michelle-alyssa-go/index.html"",""display_url"":""cnn.com/2022/01/20/us/…"",""indices"":[104,127]}]",[],0,false,null,1484557188286726146,1484557188286726146,null,null,null,null,null,false,en,en,recent,null,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Michelle Go's death hasn't been labeled a hate crime but it adds to the fear that Asian Americans feel

https://t.co/IHEnkaJC1x",false,false,Thu Jul 18 17:58:33 +0000 2019,true,false,Professionals committed to #racialequity across all sectors. #Diversity #Equity #Inclusion #SocialJustice #ChangemakersofColor #Nonprofits #Philanthropy,[],"[{""url"":""https://t.co/8hYFQHlM8b"",""expanded_url"":""https://socialworkmanager.org/changemakers-of-color/"",""display_url"":""socialworkmanager.org/changemakers-o…"",""indices"":[0,23]}]",2083,false,1322,false,1536,false,true,1151914166883516417,1151914166883516417,false,false,null,10,United States,Changemakers of Color,false,F5F8FA,null,null,false,https://pbs.twimg.com/profile_banners/1151914166883516417/1563823922,http://pbs.twimg.com/profile_images/1153387192028286976/iB2EIUPB_normal.png,https://pbs.twimg.com/profile_images/1153387192028286976/iB2EIUPB_normal.png,1DA1F2,C0DEED,DDEEF6,333333,true,false,Equity_Allies,1998,null,none,https://t.co/8hYFQHlM8b,null,false,[]
61edc73c49911a9db98ee1c3,null,null,Fri Jan 21 15:58:23 +0000 2022,[],[],"[{""url"":""https://t.co/AuY86QanLE"",""expanded_url"":""https://twitter.com/i/web/status/1484555987948290050"",""display_url"":""twitter.com/i/web/status/1…"",""indices"":[117,140]}]","[{""screen_name"":""cwebbonline"",""name"":""Christopher 🇺🇸 Proud Dem"",""id"":399178595,""id_str"":""399178595"",""indices"":[0,12]},{""screen_name"":""cooltxchick"",""name"":""Ty Ross"",""id"":22803269,""id_str"":""22803269"",""indices"":[13,25]},{""screen_name"":""TheJusticeDept"",""name"":""Justice Department"",""id"":73181712,""id_str"":""73181712"",""indices"":[26,41]}]",1,false,null,1484555987948290050,1484555987948290050,cwebbonline,1484534848882495491,1484534848882495491,399178595,399178595,false,en,en,recent,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@cwebbonline @cooltxchick @TheJusticeDept trump’s been wiggling out of crime his whole life. I’m hoping they are se… https://t.co/AuY86QanLE,true,false,Wed Sep 07 20:12:17 +0000 2011,true,false,"Voting blue in 22 24 26 28 and so on and so forth Proud father of 5  A liberal's opinion based feed of Chicago, politics and sports. Da Bears!🐻 Go Sox ⚾️",[],,7051,false,1057,false,1396,false,true,369704652,369704652,false,false,null,0,United States of America,Ikey,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,https://pbs.twimg.com/profile_banners/369704652/1583278140,http://pbs.twimg.com/profile_images/1357452398906798086/MVSPN-9__normal.jpg,https://pbs.twimg.com/profile_images/1357452398906798086/MVSPN-9__normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,true,false,ikeyjimshoe,4797,null,none,null,null,false,[]
61edc73d49911a9db98ee1c4,null,null,Fri Jan 21 15:55:57 +0000 2022,[],[],"[{""url"":""https://t.co/NnEkzO5aux"",""expanded_url"":""https://twitter.com/i/web/status/1484555374866976768"",""display_url"":""twitter.com/i/web/status/1…"",""indices"":[117,140]}]",[],2,false,null,1484555374866976768,1484555374866976768,null,null,null,null,null,false,en,en,recent,null,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Black Americans lead the way in the “Stop Asian Hate” campaign, now this! Chinese fans call Black American basketba… https://t.co/NnEkzO5aux",true,false,Sun Apr 12 04:55:32 +0000 2009,true,false,"MO State Senator, proudly serving District 13! Wife, Mom, Grandmother, and lover of God! HBCU graduate of Grambling State Uni! Angela.Mosley@senate.mo.Gov",[],"[{""url"":""https://t.co/TqktwE23ci"",""expanded_url"":""https://secure.actblue.com/donate/citizens-to-elect-angela-mosley-1"",""display_url"":""secure.actblue.com/donate/citizen…"",""indices"":[0,23]}]",587,false,229,false,217,false,false,30604460,30604460,false,false,null,18,"Florissant, MO",Angela Walton Mosley,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,https://pbs.twimg.com/profile_banners/30604460/1612303388,http://pbs.twimg.com/profile_images/1356038529814581253/27-jgrJ-_normal.jpg,https://pbs.twimg.com/profile_images/1356038529814581253/27-jgrJ-_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,true,false,SenAngelaMosley,533,null,none,https://t.co/TqktwE23ci,null,false,[]
61edc73d49911a9db98ee1c5,null,null,Fri Jan 21 15:52:08 +0000 2022,[],[],"[{""url"":""https://t.co/nyEYm81k0p"",""expanded_url"":""https://twitter.com/i/web/status/1484554412781678599"",""display_url"":""twitter.com/i/web/status/1…"",""indices"":[117,140]}]","[{""screen_name"":""Numbers28"",""name"":""George#VotesBlueAlways"",""id"":21952044,""id_str"":""21952044"",""indices"":[0,10]}]",1,false,null,1484554412781678599,1484554412781678599,Numbers28,1484433823475675136,1484433823475675136,21952044,21952044,false,en,en,recent,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Numbers28 Fairly certain most Americans don’t hate immigrants. But there’s a stark difference in the photos you po… https://t.co/nyEYm81k0p,true,false,Sat Feb 16 23:19:56 +0000 2019,true,false,☘️🇺🇸⚽️,[],,3934,false,47,false,252,false,false,1096912091267694598,1096912091267694598,false,false,null,1,St. Louis ,bhensc,false,F5F8FA,null,null,false,https://pbs.twimg.com/profile_banners/1096912091267694598/1642950621,http://pbs.twimg.com/profile_images/1387926763926401026/Mp2JHIVs_normal.jpg,https://pbs.twimg.com/profile_images/1387926763926401026/Mp2JHIVs_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,true,false,bhenscSTL,281,null,none,null,null,false,[]
61edc73d49911a9db98ee1c6,null,null,Fri Jan 21 15:36:43 +0000 2022,[],[],[],"[{""screen_name"":""Raphythegiraffe"",""name"":""Glizzy Gladiator"",""id"":1014541831252729900,""id_str"":""1014541831252729857"",""indices"":[0,16]}]",0,false,null,1484550534656782337,1484550534656782337,Raphythegiraffe,1484548005520941063,1484548005520941063,1014541831252729857,1014541831252729857,false,en,en,recent,null,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Raphythegiraffe This gotta be a hate crime https://t.co/jL6Ra4BuAJ,false,false,Fri Aug 25 20:00:36 +0000 2017,true,false,boomers give me heebie-jeebies. 🏳️‍🌈 they/them 410 ✈️ 801. 🔞 not because it’s gonna be nsfw. but because I don’t like children,[],,12631,false,210,false,426,true,true,901172480060076032,901172480060076032,false,false,null,3,"Herriman, UT",Jiheaux Rodriguez,false,F5F8FA,null,null,false,https://pbs.twimg.com/profile_banners/901172480060076032/1614488062,http://pbs.twimg.com/profile_images/1485361559551414274/vQ1gEOL9_normal.jpg,https://pbs.twimg.com/profile_images/1485361559551414274/vQ1gEOL9_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,true,false,Kimberly_Lip,13512,null,none,null,null,false,[]
61edc73d49911a9db98ee1c7,null,null,Fri Jan 21 15:16:54 +0000 2022,[],[],[],"[{""screen_name"":""ChrisSteppin"",""name"":""Ifyoudontnowyoudo"",""id"":989436361,""id_str"":""989436361"",""indices"":[0,13]},{""screen_name"":""eji_org"",""name"":""Equal Justice Initiative"",""id"":613712440,""id_str"":""613712440"",""indices"":[14,22]}]",1,false,null,1484545547285540869,1484545547285540869,ChrisSteppin,1484544971680141313,1484544971680141313,989436361,989436361,false,en,en,recent,null,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@ChrisSteppin @eji_org But the data indicates native Black Americans face the highest hate crime 🇺🇸 https://t.co/z2NnIpgksk,false,false,Sat May 30 02:13:45 +0000 2020,true,false,🤛🏾 No apologies👁 The Universe is conspiring4 #aQueenwithaKing 👑💪🏾 advocating for my ancestors 💥🕯🇺🇸8 generations https://t.co/GhBpa2a6q8,"[{""url"":""https://t.co/GhBpa2a6q8"",""expanded_url"":""http://www.adosfoundation.org"",""display_url"":""adosfoundation.org"",""indices"":[112,135]}]",,147152,false,1467,false,1763,true,true,1266553151026614272,1266553151026614272,false,false,null,7,"St Louis, MO",💅🏿neverlearned2swim👁,false,F5F8FA,null,null,false,https://pbs.twimg.com/profile_banners/1266553151026614272/1635079156,http://pbs.twimg.com/profile_images/1391424460096430080/xD11MM8P_normal.jpg,https://pbs.twimg.com/profile_images/1391424460096430080/xD11MM8P_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,true,false,DebDirtylooks,75947,null,none,null,null,false,[]
